date,value,增减
2025-05-06,1110,0.0
2025-05-07,1099,-11.0
2025-05-08,1073,-26.0
2025-05-09,938,-135.0
2025-05-12,977,39.0
2025-05-13,933,-44.0
2025-05-14,787,-146.0
2025-05-15,674,-113.0
2025-05-16,571,-103.0
2025-05-19,561,-10.0
2025-05-20,539,-22.0
2025-05-21,539,0.0
2025-05-22,50,-489.0
2025-05-23,50,0.0
2025-05-26,0,-50.0
2025-05-27,0,0.0
2025-05-28,0,0.0
2025-05-29,0,0.0
2025-05-30,0,0.0
2025-06-03,0,0.0
2025-06-04,0,0.0
2025-06-05,374,374.0
2025-06-06,462,88.0
2025-06-09,616,154.0
2025-06-10,726,110.0
2025-06-11,924,198.0
2025-06-12,924,0.0
2025-06-13,935,11.0
2025-06-16,935,0.0
2025-06-17,935,0.0
2025-06-18,935,0.0
2025-06-19,946,11.0
2025-06-20,946,0.0
2025-06-23,946,0.0
2025-06-24,946,0.0
2025-06-25,946,0.0
2025-06-26,946,0.0
2025-06-27,946,0.0
2025-06-30,946,0.0
2025-07-01,946,0.0
2025-07-02,946,0.0
2025-07-03,946,0.0
2025-07-04,1067,121.0
2025-07-07,1089,22.0
2025-07-08,1089,0.0
2025-07-09,1177,88.0
2025-07-10,1177,0.0
2025-07-11,1485,308.0
2025-07-14,1507,22.0
2025-07-15,1507,0.0
2025-07-16,1507,0.0
2025-07-17,1464,-43.0
2025-07-18,1464,0.0
2025-07-21,1462,-2.0
2025-07-22,1462,0.0
2025-07-23,1432,-30.0
2025-07-24,1432,0.0
2025-07-25,1432,0.0
2025-07-28,1432,0.0
2025-07-29,1426,-6.0
2025-07-30,1426,0.0
2025-07-31,1426,0.0
2025-08-01,1426,0.0
2025-08-04,1426,0.0
2025-08-05,1415,-11.0
2025-08-06,1415,0.0
2025-08-07,1415,0.0
2025-08-08,1415,0.0
2025-08-11,1998,583.0
2025-08-12,2086,88.0
2025-08-13,2086,0.0
2025-08-14,2086,0.0
2025-08-15,2076,-10.0
2025-08-18,2070,-6.0
2025-08-19,2048,-22.0
2025-08-20,2048,0.0
2025-08-21,2017,-31.0
2025-08-22,2017,0.0
2025-08-25,2000,-17.0
2025-08-26,1967,-33.0
2025-08-27,1890,-77.0
2025-08-28,1626,-264.0
2025-08-29,1344,-282.0
2025-09-01,1032,-312.0
2025-09-02,878,-154.0
2025-09-03,845,-33.0
2025-09-04,845,0.0
2025-09-05,790,-55.0
2025-09-08,746,-44.0
2025-09-09,746,0.0
2025-09-10,559,-187.0
2025-09-11,526,-33.0
2025-09-12,482,-44.0
2025-09-15,388,-94.0
2025-09-16,384,-4.0
2025-09-17,66,-318.0
2025-09-18,11,-55.0
2025-09-19,0,-11.0
